Mean: -45.90565655819234	min: -119.33231791944897	max: 29.454080035277116
Mean: -44.758681247248866	min: -118.45644898951278	max: 31.74634131189968
Mean: -40.00451768496557	min: -116.18869912937511	max: 27.601704420098823
Mean: -37.91791755198165	min: -119.79261542798625	max: 28.626187378383925
Mean: -39.9610540221472	min: -121.34455232050433	max: 37.93150947090638
Mean: -58.82915574419062	min: -117.70028010453791	max: 39.42097935810008
Mean: -68.15636878585133	min: -117.86604988852963	max: 39.91294579857694
Mean: -43.915974388734355	min: -116.03355837300481	max: 43.903295856095085
Mean: -40.41017148520134	min: -118.27767503964652	max: 42.626173693618334
Mean: -31.321719412962793	min: -119.31431619825526	max: 38.22603394786405
Mean: -38.27801680603648	min: -119.22897462174988	max: 38.4907384824842
Mean: -32.314552212696384	min: -115.5423188746957	max: 42.231695295251455
Mean: -22.67347438084118	min: -120.35678600441636	max: 41.702045614167304
Mean: -39.45738552746721	min: -120.91274061312141	max: 39.14631183004005
Mean: -36.846972056449324	min: -115.15697891217144	max: 41.101078519835944
Mean: -42.35895571317672	min: -118.54671060750528	max: 43.36748151327854
Mean: -42.82801838414506	min: -115.44531364517908	max: 44.021020283257556
Mean: -40.37541585853735	min: -119.42827063455265	max: 41.5849688190512
Mean: -42.09074633791572	min: -118.45224838831834	max: 41.79902771863724
Mean: -40.07363552991758	min: -118.11167743288796	max: 44.01141401495204
Mean: -59.14625815119831	min: -130.05841644616515	max: 40.09837871601287
Mean: -43.452535626582836	min: -123.67815252016368	max: 45.87961623227294
Mean: -42.88860019718689	min: -124.36720165415389	max: 42.83489945705102
Mean: -39.53800228750374	min: -126.25161527542707	max: 46.948093509500836
Mean: -45.150389216415284	min: -122.31921008369103	max: 41.96234099662514
Mean: -49.9632296231134	min: -120.43437870038782	max: 40.439587774915196
Mean: -44.298375789220856	min: -112.95515082246456	max: 43.75015299462559
Mean: -44.24501356679705	min: -120.87329882262088	max: 41.51216872478923
Mean: -43.641369634827335	min: -129.85946207506504	max: 42.12786858140367
Mean: -57.8275416009158	min: -124.7986032129173	max: 43.14625683985215
Mean: -60.94557015466039	min: -121.44078916873868	max: 37.49133678478107
Mean: -32.329113451122595	min: -119.29214876886394	max: 43.1998023082806
Mean: -45.031197916886455	min: -119.93885895462162	max: 38.385687014791195
Mean: -56.76302641020094	min: -126.351479777942	max: 39.88438675907459
Mean: -47.72418272433716	min: -120.47781911549139	max: 47.386067536147934
Mean: -54.844612132133285	min: -117.75113885590869	max: 44.19088136973836
Mean: -45.55393631504476	min: -123.5332216191189	max: 43.8680938411483
Mean: -60.041148969730386	min: -120.25148825255778	max: 44.3440015924842
Mean: -62.2004506696129	min: -119.87103286577698	max: 42.78876587572138
Mean: -35.463392394010754	min: -120.1028050238599	max: 46.727065905652175
Mean: -50.572087750195664	min: -119.8329136613288	max: 39.54430769593277
Mean: -55.27001819678476	min: -116.64946248467612	max: 42.9972988162321
Mean: -53.83124848615828	min: -113.42993113076355	max: 42.69671140934292
Mean: -61.439149458998635	min: -117.35100745844456	max: 47.299654259700915
Mean: -65.38463234042979	min: -117.28988870822671	max: 41.70764475807533
Mean: -67.73241931484594	min: -122.19527811355997	max: 37.99798151981183
Mean: -56.725664937281984	min: -119.93835661019443	max: 43.31067500773219
Mean: -28.58975929172432	min: -118.63835122454736	max: 40.21367862266217
Mean: -40.62485765223533	min: -119.83375105483123	max: 40.8636859232321
Mean: -40.90970102067855	min: -125.07673283629774	max: 41.819987224526386
Mean: -41.643102079443814	min: -123.08165729329595	max: 43.74931862142136
Mean: -33.04431010094261	min: -120.35169619148968	max: 41.91863959067839
Mean: -54.021722765341636	min: -124.8229906678614	max: 41.43493153204599
Mean: -54.75952834247949	min: -117.69551451880442	max: 41.09227927742771
Mean: -44.39516515850794	min: -124.76049861574799	max: 39.01168518496078
Mean: -43.32962751833326	min: -120.7144126792318	max: 43.93444263708129
Mean: -41.09441634151786	min: -120.37444873700875	max: 46.20816540384237
Mean: -32.27460294404716	min: -121.44979881903274	max: 44.65133637416546
Mean: -45.072275329074046	min: -123.15050700838891	max: 37.713672865815255
Mean: -44.303954452304595	min: -125.12210064767473	max: 48.00628406379705
Mean: -36.63383703857576	min: -124.42064521969598	max: 38.898725370129
Mean: -41.203181446456185	min: -123.35567852409883	max: 37.918789702148416
Mean: -39.201505469918786	min: -120.33502714750699	max: 40.76877041870882
Mean: -39.56152348726781	min: -126.4618127784844	max: 40.755850342092515
Mean: -38.75284479310739	min: -117.02350078146056	max: 44.06681268585741
Mean: -36.80257311176847	min: -119.81711114941427	max: 44.65239814345638
Mean: -30.956083632256558	min: -119.23323219698752	max: 43.71239433702597
Mean: -51.7506031704997	min: -126.74497809382366	max: 44.32241095775574
Mean: -35.522158153618285	min: -125.32894023875002	max: 46.07960435336422
Mean: -45.03685985636815	min: -123.29706836889765	max: 39.91969829182724
Mean: -31.18598069931993	min: -125.06174055828473	max: 53.10378278086531
Mean: -33.43235296312469	min: -123.26451532202195	max: 38.453289805091906
Mean: -31.1197218228007	min: -119.59886384877376	max: 42.607368616024665
Mean: -41.96084313967335	min: -117.05839072752079	max: 40.3371158536514
Mean: -43.37517893588242	min: -122.75245322808068	max: 40.99928253976398
Mean: -36.64675146933987	min: -123.18127712906553	max: 44.862862784695174
Mean: -53.890707467580924	min: -125.55939051025253	max: 39.219529476245285
Mean: -35.121507733196324	min: -124.68647978219973	max: 41.439727527357206
Mean: -35.9404328354508	min: -122.92351441757813	max: 43.09252913979064
Mean: -31.284648600222507	min: -120.25926994912234	max: 43.48629081922408
Mean: -41.22793606249413	min: -124.93036798726021	max: 47.15011475030287
Mean: -32.12075886617093	min: -118.80744849513421	max: 45.60078379738667
Mean: -32.743499613090016	min: -123.02463239423236	max: 43.208513731747836
Mean: -42.03003967087457	min: -115.84487037371585	max: 43.10519190359041
Mean: -30.950047504244885	min: -119.55632054390057	max: 40.21125691734827
Mean: -26.202331497558205	min: -121.176473383655	max: 42.84409266185848
Mean: -17.984180632777772	min: -114.77846781153262	max: 39.69179765823887
Mean: -12.451233909311911	min: -122.32563423114304	max: 41.02572993740543
Mean: -18.734393909514402	min: -120.73726114632606	max: 42.44255371203121
Mean: -7.925126475704783	min: -120.98710550898844	max: 42.419853818040394
Mean: -16.037427145803107	min: -113.57624640873736	max: 46.057486132487576
Mean: -14.023947538233648	min: -121.62783198213695	max: 44.17788305779311
Mean: -15.354777079825917	min: -119.36129065693247	max: 44.07984435865848
Mean: -9.685384445594206	min: -124.03719182098712	max: 43.35849908298048
Mean: -15.441540848122001	min: -121.39563194876423	max: 42.661352019749884
Mean: -1.1793808678670594	min: -120.96671130508821	max: 42.16406994240822
Mean: -12.378042605812839	min: -120.34796259896008	max: 42.81450841572911
Mean: -9.174556657140256	min: -123.32361108999795	max: 40.364376675458516
Mean: -7.3452434905579205	min: -122.0077309499426	max: 43.372897162361554
Mean: -15.289397505534744	min: -124.08186687377825	max: 41.622313974843955
Mean: -13.454484181649782	min: -118.33475804432913	max: 43.8188002120962
Mean: -16.594823020259533	min: -127.2816015241638	max: 45.29036922658799
Mean: -8.87732952855923	min: -124.44846835818926	max: 41.21933173996239
Mean: -13.297042069700396	min: -114.90302170195925	max: 45.605383838485125
Mean: -10.35893762895972	min: -120.52516621889292	max: 48.229099517227546
Mean: -4.610577695979915	min: -123.28926675893632	max: 43.5195367425877
Mean: -11.017011248473871	min: -123.38906703409437	max: 42.14505249820239
Mean: -9.719774025536056	min: -124.07051815585345	max: 44.30927754155397
Mean: -48.205767755139185	min: -125.36111112078024	max: 41.77031931602282
